"","FIPS","HRC","DJT","JS","GJ","Third","diff","total","pctHRC","pctDJT","pctDiff"
"2542","49001",264,1838,10,36,46,-1574,2148,12.2905027932961,85.5679702048417,-73.2774674115456
"2543","49003",1814,10324,59,513,572,-8510,12710,14.2722265932337,81.2273800157356,-66.955153422502
"2544","49005",5435,12385,164,804,968,-6950,18788,28.9280391739408,65.9197360017032,-36.9916968277624
"2545","49007",1673,5055,39,184,223,-3382,6951,24.0684793554884,72.7233491583945,-48.6548698029061
"2546","49009",76,327,0,17,17,-251,420,18.0952380952381,77.8571428571429,-59.7619047619048
"2547","49011",20206,41250,492,3387,3879,-21044,65335,30.9267620723961,63.13614448611,-32.2093824137139
"2548","49013",500,5505,18,107,125,-5005,6130,8.15660685154976,89.8042414355628,-81.647634584013
"2549","49015",379,3402,3,70,73,-3023,3854,9.83393876491956,88.2719252724442,-78.4379865075247
"2550","49017",352,1577,14,60,74,-1225,2003,17.573639540689,78.7319021467798,-61.1582626060909
"2551","49019",1920,1924,107,175,282,-4,4126,46.5341735336888,46.6311197285507,-0.0969461948618431
"2552","49021",977,4090,33,147,180,-3113,5247,18.6201639031828,77.9493043643987,-59.3291404612159
"2553","49023",436,2759,14,70,84,-2323,3279,13.296736810003,84.1415065568771,-70.8447697468741
"2554","49025",739,2248,31,86,117,-1509,3104,23.8079896907216,72.4226804123711,-48.6146907216495
"2555","49027",429,3845,6,107,113,-3416,4387,9.77889218144518,87.6453157054935,-77.8664235240483
"2556","49029",572,3156,10,140,150,-2584,3878,14.7498710675606,81.3821557503868,-66.6322846828262
"2557","49031",31,537,1,10,11,-506,579,5.35405872193437,92.7461139896373,-87.3920552677029
"2558","49033",104,786,1,21,22,-682,912,11.4035087719298,86.1842105263158,-74.780701754386
"2559","49035",126702,91375,2659,9834,12493,35327,230570,54.9516415839008,39.6300472741467,15.3215943097541
"2560","49037",1143,2073,26,104,130,-930,3346,34.160191273162,61.9545726240287,-27.7943813508667
"2561","49039",1026,6436,27,178,205,-5410,7667,13.382026868397,83.9441763401591,-70.5621494717621
"2562","49041",648,6146,27,165,192,-5498,6986,9.27569424563412,87.9759519038076,-78.7002576581735
"2563","49043",10251,7160,162,736,898,3091,18309,55.9888579387187,39.1064503795947,16.8824075591239
"2564","49045",4015,9693,148,672,820,-5678,14528,27.6362885462555,66.7194383259912,-39.0831497797357
"2565","49047",988,9745,44,268,312,-8757,11045,8.94522408329561,88.2299683114531,-79.2847442281575
"2566","49049",22934,84863,812,5132,5944,-61929,113741,20.1633535840198,74.6107384320518,-54.4473848480319
"2567","49051",2800,5627,64,373,437,-2827,8864,31.5884476534296,63.4814981949458,-31.8930505415162
"2568","49053",8369,33472,215,1121,1336,-25103,43177,19.3830048405401,77.5227551705769,-58.1397503300368
"2569","49055",271,959,10,17,27,-688,1257,21.5592680986476,76.2927605409706,-54.733492442323
"2570","49057",22187,38447,876,3201,4077,-16260,64711,34.2862882662917,59.4133918499173,-25.1271035836257
"2571","50001",11217,5297,361,638,999,5920,17513,64.0495631816365,30.2461028949923,33.8034602866442
"2572","50003",9539,5925,318,478,796,3614,16260,58.6654366543665,36.4391143911439,22.2263222632226
"2573","50005",6445,5533,333,578,911,912,12889,50.0038792769028,42.9280782062224,7.07580107068043
"2574","50007",54463,18298,1788,2443,4231,36165,76992,70.7385182876143,23.7661055694098,46.9724127182045
"2575","50009",1019,1506,43,121,164,-487,2689,37.8951283004834,56.0059501673485,-18.110821866865
"2576","5001",1939,3825,64,126,190,-1886,5954,32.5663419549882,64.242526032919,-31.6761840779308
"2577","50011",9351,8752,320,836,1156,599,19259,48.553922841269,45.4436886650397,3.11023417622929
"2578","50013",2094,1487,49,131,180,607,3761,55.6766817335815,39.5373570858814,16.1393246477001
"2579","50015",7241,3570,326,457,783,3671,11594,62.4547179575643,30.791788856305,31.6629291012593
"2580","50017",7522,4997,350,509,859,2525,13378,56.2266407534759,37.3523695619674,18.8742711915084
"2581","50019",5181,5158,193,398,591,23,10930,47.4016468435499,47.1912168344007,0.210430009149128
"2582","50021",13629,12471,467,946,1413,1158,27513,49.536582706357,45.3276632864464,4.20891941991059
"2583","50023",18594,7993,911,999,1910,10601,28497,65.2489735761659,28.0485665157736,37.2004070603923
"2584","50025",14340,5462,677,582,1259,8878,21061,68.0879350458193,25.9341911590143,42.153743886805
"2585","50027",17544,8604,612,931,1543,8940,27691,63.3563251597992,31.0714672637319,32.2848578960673
"2586","5003",2408,5338,34,156,190,-2930,7936,30.3427419354839,67.2631048387097,-36.9203629032258
"2587","5005",4163,14655,138,451,589,-10492,19407,21.4510228268151,75.5139897974958,-54.0629669706807
"2588","5007",27894,60751,946,3856,4802,-32857,93447,29.8500754438345,65.011182809507,-35.1611073656725
"2589","5009",2925,12225,134,379,513,-9300,15663,18.6745834131392,78.0501819574794,-59.3755985443402
"2590","5011",1317,2163,16,73,89,-846,3569,36.9010927430653,60.6052115438498,-23.7041188007845
"2591","5013",636,1554,3,44,47,-918,2237,28.4309342869915,69.4680375502906,-41.0371032632991
"2592","5015",3334,6773,210,237,447,-3439,10554,31.5899185143074,64.1747204851241,-32.5848019708168
"2593","5017",2350,1716,15,35,50,634,4116,57.0942662779397,41.6909620991254,15.4033041788144
"2594","5019",3606,4398,68,196,264,-792,8268,43.6139332365747,53.1930333817126,-9.57910014513789
"2595","5021",1999,3779,35,100,135,-1780,5913,33.8068662269576,63.9100287502114,-30.1031625232539
"2596","5023",2101,9454,63,229,292,-7353,11847,17.7344475394615,79.8007934498185,-62.066345910357
"2597","5025",723,2460,8,59,67,-1737,3250,22.2461538461538,75.6923076923077,-53.4461538461538
"2598","5027",3140,5456,40,117,157,-2316,8753,35.8734148292014,62.3329144293385,-26.4594996001371
"2599","5029",2655,4844,43,171,214,-2189,7713,34.4224037339557,62.8030597692208,-28.3806560352651
"2600","5031",10474,22798,303,1026,1329,-12324,34601,30.2708014219242,65.8882691251698,-35.6174677032456
"2601","5033",4476,16655,173,578,751,-12179,21882,20.4551686317521,76.1127867653779,-55.6576181336258
"2602","5035",8368,6953,95,242,337,1415,15658,53.4423297994635,44.4054157619108,9.03691403755268
"2603","5037",1995,4577,24,105,129,-2582,6701,29.7716758692732,68.3032383226384,-38.5315624533652
"2604","5039",1165,1507,12,26,38,-342,2710,42.9889298892989,55.6088560885609,-12.619926199262
"2605","5041",2227,1915,4,44,48,312,4190,53.1503579952267,45.7040572792363,7.44630071599045
"2606","5043",2364,3967,43,108,151,-1603,6482,36.4702252391237,61.2002468373959,-24.7300215982721
"2607","5045",14525,29170,507,1639,2146,-14645,45841,31.6856089526843,63.6329922994699,-31.9473833467856
"2608","5047",1376,5034,34,177,211,-3658,6621,20.7823591602477,76.0308110557318,-55.2484518954841
"2609","5049",1067,3470,41,107,148,-2403,4685,22.7748132337247,74.0661686232657,-51.2913553895411
"2610","5051",12283,26053,387,984,1371,-13770,39707,30.9340922255522,65.6131160752512,-34.679023849699
"2611","5053",1407,5160,30,175,205,-3753,6772,20.7767277023036,76.1961015948021,-55.4193738924985
"2612","5055",3056,10698,97,401,498,-7642,14252,21.4426045467303,75.0631490317148,-53.6205444849846
"2613","5057",2371,4391,22,105,127,-2020,6889,34.4171868195674,63.7392945275076,-29.3221077079402
"2614","5059",3137,8153,112,237,349,-5016,11639,26.95248732709,70.0489732794914,-43.0964859524014
"2615","5061",1350,3155,22,60,82,-1805,4587,29.4310006540222,68.7813385655112,-39.350337911489
"2616","5063",2878,9925,85,350,435,-7047,13238,21.7404441758574,74.9735609608702,-53.2331167850128
"2617","5065",1111,4042,45,125,170,-2931,5323,20.8716888972384,75.9346233327071,-55.0629344354687
"2618","5067",1583,3262,26,111,137,-1679,4982,31.7743877960658,65.4757125652348,-33.701324769169
"2619","5069",15721,9231,156,294,450,6490,25402,61.888827651366,36.3396582946225,25.5491693567436
"2620","5071",2421,6072,90,293,383,-3651,8876,27.2757999098693,68.409193330329,-41.1333934204597
"2621","5073",1028,1750,5,26,31,-722,2809,36.5966536133855,62.2997508009968,-25.7030971876112
"2622","5075",1263,4064,39,165,204,-2801,5531,22.8349303923341,73.4767673115169,-50.6418369191828
"2623","5077",1735,1229,6,16,22,506,2986,58.1044876088413,41.158740790355,16.9457468184863
"2624","5079",1252,2455,16,48,64,-1203,3771,33.2007425086184,65.1020949350305,-31.9013524264121
"2625","5081",1397,3604,14,85,99,-2207,5100,27.3921568627451,70.6666666666667,-43.2745098039216
"2626","5083",1712,5737,54,195,249,-4025,7698,22.2395427383736,74.5258508703559,-52.2863081319823
"2627","5085",5638,19902,170,760,930,-14264,26470,21.2995844352097,75.1870041556479,-53.8874197204382
"2628","5087",1587,4917,54,144,198,-3330,6702,23.6794986571173,73.3661593554163,-49.686660698299
"2629","5089",1377,5077,53,150,203,-3700,6657,20.6849932401983,76.2655850983927,-55.5805918581944
"2630","5091",4273,11293,69,237,306,-7020,15872,26.921622983871,71.1504536290323,-44.2288306451613
"2631","5093",5621,6988,64,176,240,-1367,12849,43.7465950657639,54.385555296132,-10.6389602303681
"2632","5095",1298,1400,9,35,44,-102,2742,47.3377097009482,51.0576221735959,-3.71991247264771
"2633","5097",735,2573,32,50,82,-1838,3390,21.6814159292035,75.8997050147493,-54.2182890855457
"2634","5099",1156,2001,6,35,41,-845,3198,36.1475922451532,62.5703564727955,-26.4227642276423
"2635","51001",6737,8582,62,262,324,-1845,15643,43.0671866010356,54.8615994374481,-11.7944128364125
"2636","51003",33297,19232,448,2100,2548,14065,55077,60.4553624925105,34.918386985493,25.5369755070175
"2637","51005",2165,4873,35,164,199,-2708,7237,29.9157109299433,67.3345308829626,-37.4188199530192
"2638","51007",2150,4704,11,129,140,-2554,6994,30.7406348298542,67.2576494137832,-36.5170145839291
"2639","51009",4986,9643,64,313,377,-4657,15006,33.2267093162735,64.260962281754,-31.0342529654805
"2640","5101",699,2875,69,49,118,-2176,3692,18.9328277356446,77.8710725893825,-58.9382448537378
"2641","51011",2023,5714,31,136,167,-3691,7904,25.5946356275304,72.2925101214575,-46.6978744939271
"2642","51013",91879,20155,908,3816,4724,71724,116758,78.6918241148358,17.2622004487915,61.4296236660443
"2643","51015",8108,26152,200,1599,1799,-18044,36059,22.4853711972046,72.5255830721872,-50.0402118749827
"2644","51017",603,1548,14,56,70,-945,2221,27.1499324628546,69.6983340837461,-42.5484016208915
"2645","51019",9733,30578,176,1073,1249,-20845,41560,23.4191530317613,73.5755534167469,-50.1564003849856
"2646","51021",453,2572,17,61,78,-2119,3103,14.5987753786658,82.8875281985176,-68.2887528198518
"2647","51023",4492,13369,101,495,596,-8877,18457,24.3376496722111,72.433223167362,-48.0955734951509
"2648","51025",4473,3045,25,72,97,1428,7615,58.7393302692055,39.9868680236376,18.752462245568
"2649","51027",1721,7292,26,122,148,-5571,9161,18.7861587162973,79.5982971291344,-60.812138412837
"2650","51029",3128,3969,27,102,129,-841,7226,43.2881262109051,54.926653750346,-11.6385275394409
"2651","5103",4320,5347,24,97,121,-1027,9788,44.1356763383735,54.6281160604822,-10.4924397221087
"2652","51031",6597,19442,102,658,760,-12845,26799,24.616590171275,72.5474831150416,-47.9308929437666
"2653","51033",6425,7143,99,368,467,-718,14035,45.7784111150695,50.8941930887068,-5.11578197363734
"2654","51035",2557,10653,69,220,289,-8096,13499,18.9421438625083,78.9169568116157,-59.9748129491073
"2655","51036",2244,1381,21,65,86,863,3711,60.4688763136621,37.2136890326058,23.2551872810563
"2656","51037",2153,3479,11,111,122,-1326,5754,37.4174487313173,60.4622871046229,-23.0448383733055
"2657","51041",80993,84938,989,6241,7230,-3945,173161,46.7732341578069,49.0514607792748,-2.27822662146788
"2658","51043",3047,4657,55,261,316,-1610,8020,37.9925187032419,58.0673316708229,-20.074812967581
"2659","51045",541,2139,20,54,74,-1598,2754,19.6441539578794,77.6688453159042,-58.0246913580247
"2660","51047",7744,13341,176,584,760,-5597,21845,35.4497596704051,61.0711833371481,-25.621423666743
"2661","51049",2032,2693,24,94,118,-661,4843,41.9574643815817,55.606029320669,-13.6485649390873
"2662","5105",1035,2979,38,112,150,-1944,4164,24.8559077809798,71.5417867435158,-46.685878962536
"2663","51051",1335,4932,14,81,95,-3597,6362,20.9839673058787,77.5227915749764,-56.5388242690978
"2664","51053",5765,7447,46,196,242,-1682,13454,42.8497101233834,55.3515683068233,-12.5018581834399
"2665","51057",2541,2657,18,113,131,-116,5329,47.6824920247701,49.8592606492775,-2.17676862450742
"2666","51059",354485,157837,4551,15649,20200,196648,532522,66.5672028573467,29.6395266298857,36.927676227461
"2667","51061",12960,22110,267,1190,1457,-9150,36527,35.4806033892737,60.5305664303118,-25.0499630410381
"2668","51063",2300,5289,107,185,292,-2989,7881,29.1841136911559,67.1107727445756,-37.9266590534196
"2669","51065",5751,7018,80,425,505,-1267,13274,43.3252975742052,52.8702727135754,-9.54497513937019
"2670","51067",7254,18560,115,602,717,-11306,26531,27.3416003919943,69.9559006445291,-42.6143002525348
"2671","51069",11920,26069,323,1278,1601,-14149,39590,30.1086132861834,65.847436221268,-35.7388229350846
"2672","5107",4292,2443,20,62,82,1849,6817,62.9602464427167,35.8368783922547,27.1233680504621
"2673","51071",1949,5930,39,201,240,-3981,8119,24.005419386624,73.0385515457569,-49.0331321591329
"2674","51073",5399,13087,134,691,825,-7688,19311,27.9581585624773,67.7696649577961,-39.8115063953187
"2675","51075",4884,8374,53,474,527,-3490,13785,35.4298150163221,60.747188973522,-25.3173739571999
"2676","51077",1407,5593,55,110,165,-4186,7165,19.6371249127704,78.0600139567341,-58.4228890439637
"2677","51079",2923,5943,66,405,471,-3020,9337,31.3055585305773,63.6499946449609,-32.3444361143836
"2678","51081",2558,1737,6,50,56,821,4351,58.7910825097679,39.9218570443576,18.8692254654103
"2679","51083",6890,9698,44,237,281,-2808,16869,40.8441519947833,57.4900705436007,-16.6459185488174
"2680","51085",19360,39592,314,2307,2621,-20232,61573,31.4423529793903,64.3009111136375,-32.8585581342472
"2681","51087",93615,59674,1091,5595,6686,33941,159975,58.5185185185185,37.3020784497578,21.2164400687607
"2682","51089",8199,15207,98,378,476,-7008,23882,34.3312955363872,63.6755715601708,-29.3442760237836
"2683","5109",684,3150,8,73,81,-2466,3915,17.4712643678161,80.4597701149425,-62.9885057471264
"2684","51091",371,958,8,33,41,-587,1370,27.0802919708029,69.9270072992701,-42.8467153284672
"2685","51093",7673,11971,78,562,640,-4298,20284,37.8278446065865,59.016959179649,-21.1891145730625
"2686","51095",19091,21284,281,1395,1676,-2193,42051,45.3996337780314,50.6147297329433,-5.2150959549119
"2687","51097",1451,2059,18,75,93,-608,3603,40.2719955592562,57.1468220927005,-16.8748265334443
"2688","51099",4002,7338,83,367,450,-3336,11790,33.9440203562341,62.2391857506361,-28.295165394402
"2689","51101",2752,5963,42,260,302,-3211,9017,30.5201286458911,66.1306421204392,-35.6105134745481
"2690","51103",2862,3520,35,141,176,-658,6558,43.6413540713632,53.674900884416,-10.0335468130528
"2691","51105",1627,7542,33,106,139,-5915,9308,17.4795874516545,81.027073485174,-63.5474860335195
"2692","51107",99909,69633,1294,6051,7345,30276,176887,56.4818217279958,39.3658098107832,17.1160119172127
"2693","51109",6208,10507,124,505,629,-4299,17344,35.7933579335793,60.5800276752767,-24.7866697416974
"2694","5111",1878,3149,34,106,140,-1271,5167,36.3460421908264,60.9444551964389,-24.5984130056125
"2695","51111",2226,3206,25,88,113,-980,5545,40.1442741208296,57.8178539224527,-17.6735798016231
"2696","51113",2202,4418,43,184,227,-2216,6847,32.160070103695,64.5246093179495,-32.3645392142544
"2697","51115",1563,3515,31,147,178,-1952,5256,29.7374429223744,66.8759512937595,-37.1385083713851
"2698","51117",6571,8283,30,239,269,-1712,15123,43.4503736031211,54.7708787938901,-11.320505190769
"2699","51119",2107,3668,33,140,173,-1561,5948,35.4236718224613,61.6677874915938,-26.2441156691325
"2700","51121",20015,19455,401,2026,2427,560,41897,47.7719168436881,46.4353056304747,1.33661121321336
"2701","51125",3677,4150,81,240,321,-473,8148,45.1276386843397,50.9327442317133,-5.80510554737359
"2702","51127",3545,8117,52,347,399,-4572,12061,29.3922560318382,67.2995605671172,-37.907304535279
"2703","5113",1210,6606,56,163,219,-5396,8035,15.0591163658992,82.2153080273802,-67.156191661481
"2704","51131",3255,2686,40,116,156,569,6097,53.3869115958668,44.0544530096769,9.33245858618992
"2705","51133",2830,5089,20,177,197,-2259,8116,34.8693937900444,62.7033021192706,-27.8339083292262
"2706","51135",2829,3712,25,116,141,-883,6682,42.3376234660281,55.552229871296,-13.2146064052679
"2707","51137",5955,10511,115,398,513,-4556,16979,35.072736910301,61.9058837387361,-26.8331468284351
"2708","51139",2514,7824,38,198,236,-5310,10574,23.7752979005107,73.9928125591073,-50.2175146585966
"2709","51141",1768,6454,49,147,196,-4686,8418,21.0026134473747,76.6690425279164,-55.6664290805417
"2710","51143",9195,21742,106,442,548,-12547,31485,29.2043830395426,69.0551056058441,-39.8507225663014
"2711","51145",4057,11875,73,639,712,-7818,16644,24.3751502042778,71.3470319634703,-46.9718817591925
"2712","51147",4590,4099,53,286,339,491,9028,50.8418254319894,45.4031900753212,5.43863535666814
"2713","51149",6419,9157,70,374,444,-2738,16020,40.0686641697878,57.1598002496879,-17.0911360799001
"2714","5115",4818,15694,216,592,808,-10876,21320,22.5984990619137,73.6116322701689,-51.0131332082552
"2715","51153",83093,54065,1231,4209,5440,29028,142598,58.270803237072,37.9142764975666,20.3565267395055
"2716","51155",4170,10314,107,350,457,-6144,14941,27.9097784619503,69.0315239943779,-41.1217455324276
"2717","51157",1741,2532,36,93,129,-791,4402,39.5502044525216,57.519309404816,-17.9691049522944
"2718","51159",1347,2213,13,57,70,-866,3630,37.1074380165289,60.9641873278237,-23.8567493112948
"2719","51161",16787,30857,278,1557,1835,-14070,49479,33.9275248085046,62.3638311202732,-28.4363063117686
"2720","51163",3506,6671,66,271,337,-3165,10514,33.3460148373597,63.4487350199734,-30.1027201826137
"2721","51165",9361,25269,208,1088,1296,-15908,35926,26.056338028169,70.3362467293882,-44.2799087012192
"2722","51167",2328,9516,58,189,247,-7188,12091,19.2539905714995,78.703167645356,-59.4491770738566
"2723","51169",1579,8242,39,142,181,-6663,10002,15.7868426314737,82.4035192961408,-66.6166766646671
"2724","5117",812,2503,10,56,66,-1691,3381,24.0165631469979,74.0313516711032,-50.0147885241053
"2725","51171",5269,14078,147,555,702,-8809,20049,26.2806124993765,70.2179659833408,-43.9373534839643
"2726","51173",2661,9747,52,257,309,-7086,12717,20.9247464024534,76.6454352441614,-55.720688841708
"2727","51175",3595,5035,27,156,183,-1440,8813,40.7920118007489,57.1315102689209,-16.339498468172
"2728","51177",24204,34619,450,1910,2360,-10415,61183,39.5600084990929,56.5827108837422,-17.0227023846493
"2729","51179",27879,33840,488,2137,2625,-5961,64344,43.3280492353599,52.5923162998881,-9.26426706452816
"2730","51181",2069,1785,16,78,94,284,3948,52.4062816616008,45.2127659574468,7.193515704154
"2731","51183",2874,2055,22,63,85,819,5014,57.3195053849222,40.985241324292,16.3342640606302
"2732","51185",2895,15160,54,260,314,-12265,18369,15.7602482443247,82.5303500462736,-66.7701018019489
"2733","51187",5165,11762,149,493,642,-6597,17569,29.3983721327338,66.9474642836815,-37.5490921509477
"2734","5119",89377,61182,1549,4320,5869,28195,156428,57.1361904518373,39.1119236965249,18.0242667553123
"2735","51191",5548,19309,93,536,629,-13761,25486,21.7688142509613,75.7631640900887,-53.9943498391274
"2736","51193",3723,4331,37,151,188,-608,8242,45.1710749818005,52.547925260859,-7.37685027905848
"2737","51195",2687,11983,77,179,256,-9296,14926,18.0021439099558,80.2827281254187,-62.280584215463
"2738","51197",2765,10044,49,285,334,-7279,13143,21.0378148063608,76.4209084683862,-55.3830936620254
"2739","51199",12989,18823,327,1384,1711,-5834,33523,38.7465322316022,56.1495092921278,-17.4029770605256
"2740","5121",1425,4508,53,203,256,-3083,6189,23.0247212796898,72.8389077395379,-49.8141864598481
"2741","5123",4031,3195,18,64,82,836,7308,55.1587301587302,43.7192118226601,11.4395183360701
"2742","5125",13247,35852,826,1464,2290,-22605,51389,25.7778902099671,69.7659032088579,-43.9880129988908
"2743","5127",507,2378,21,70,91,-1871,2976,17.0362903225806,79.9059139784946,-62.869623655914
"2744","5129",601,2955,18,68,86,-2354,3642,16.5019220208677,81.1367380560132,-64.6348160351455
"2745","5131",12184,28769,476,1605,2081,-16585,43034,28.31249709532,66.8517916066366,-38.5392945113166
"2746","5133",1075,3281,20,83,103,-2206,4459,24.1085445167078,73.581520520296,-49.4729760035882
"2747","5135",1472,5405,49,154,203,-3933,7080,20.7909604519774,76.3418079096045,-55.5508474576271
"2748","5137",1189,4081,61,117,178,-2892,5448,21.8245227606461,74.9082232011747,-53.0837004405286
"2749","5139",5667,10201,69,263,332,-4534,16200,34.9814814814815,62.9691358024691,-27.9876543209877
"2750","5141",1547,5382,2,82,84,-3835,7013,22.0590332240125,76.7431912163126,-54.6841579923
"2751","5143",32296,40418,1275,3280,4555,-8122,77269,41.7968396122636,52.3081701587959,-10.5113305465322
"2752","5145",5157,21038,151,695,846,-15881,27041,19.0710402721793,77.800377204985,-58.7293369328057
"2753","5147",1117,1344,11,45,56,-227,2517,44.378228049265,53.3969010727056,-9.01867302344061
"2754","5149",1472,4600,47,157,204,-3128,6276,23.4544295729764,73.2950924155513,-49.8406628425749
"2755","51510",57147,13241,589,2016,2605,43906,72993,78.2910690066171,18.1400956256079,60.1509733810091
"2756","51520",1832,4884,50,136,186,-3052,6902,26.5430310055057,70.7620979426253,-44.2190669371197
"2757","51530",693,1432,13,83,96,-739,2221,31.2021611886538,64.4754615038271,-33.2733003151733
"2758","51540",17865,2951,230,784,1014,14914,21830,81.8369216674301,13.518094365552,68.3188273018782
"2759","51550",52554,53988,698,3453,4151,-1434,110693,47.4772569177816,48.7727317897247,-1.29547487194312
"2760","51570",2367,5681,44,247,291,-3314,8339,28.3846984050845,68.1256745413119,-39.7409761362274
"2761","51580",914,1349,8,73,81,-435,2344,38.9931740614334,57.5511945392492,-18.5580204778157
"2762","51590",11051,7306,73,315,388,3745,18745,58.9543878367565,38.9757268604961,19.9786609762603
"2763","51595",1531,792,10,26,36,739,2359,64.9003815175922,33.5735481136075,31.3268334039847
"2764","51600",7363,3695,106,427,533,3668,11591,63.5234233456992,31.8781813475973,31.645241998102
"2765","51610",5810,1323,70,236,306,4487,7439,78.1018954160506,17.7846484742573,60.3172469417933
"2766","51620",2516,1421,16,72,88,1095,4025,62.5093167701863,35.304347826087,27.2049689440994
"2767","51630",6690,3731,137,388,525,2959,10946,61.1182167001644,34.0855106888361,27.0327060113283
"2768","51640",680,1603,7,45,52,-923,2335,29.1220556745182,68.6509635974304,-39.5289079229122
"2769","51650",41030,17802,472,1641,2113,23228,60945,67.3229961440643,29.2099433915826,38.1130527524817
"2770","51660",10100,6232,252,800,1052,3868,17384,58.0994017487345,35.8490566037736,22.2503451449609
"2771","51670",4722,3885,58,212,270,837,8877,53.1936465021967,43.7647854004731,9.42886110172356
"2772","51678",1514,766,20,92,112,748,2392,63.2943143812709,32.0234113712375,31.2709030100334
"2773","51680",14787,17979,207,1378,1585,-3192,34351,43.0467817530785,52.3390876539257,-9.29230590084714
"2774","51683",8395,5934,147,487,634,2461,14963,56.1050591458932,39.6578226291519,16.4472365167413
"2775","51685",3218,1732,45,162,207,1486,5157,62.4006205158038,33.5854178786116,28.8152026371922
"2776","51690",3531,2149,29,113,142,1382,5822,60.6492614221917,36.9117141875644,23.7375472346273
"2777","51700",40997,23650,550,2373,2923,17347,67570,60.6733757584727,35.000739973361,25.6726357851117
"2778","51710",51429,19875,740,2439,3179,31554,74483,69.0479706778728,26.6839413020421,42.3640293758307
"2779","51720",383,1021,6,24,30,-638,1434,26.7085076708508,71.1994421199442,-44.4909344490934
"2780","51730",12005,1448,67,139,206,10557,13659,87.8907679918003,10.6010688923054,77.2896990994948
"2781","51735",1599,5089,43,307,350,-3490,7038,22.7195225916454,72.3074737141233,-49.587951122478
"2782","51740",28462,12773,340,1094,1434,15689,42669,66.7041646159976,29.9350816752209,36.7690829407767
"2783","51750",2923,2637,58,301,359,286,5919,49.3833417807062,44.5514445007603,4.83189727994594
"2784","51760",74640,14254,1083,3706,4789,60386,93683,79.6729395941633,15.2151404203537,64.4577991738095
"2785","51770",23403,16045,429,1400,1829,7358,41277,56.6974344065702,38.8715265159774,17.8259078905928
"2786","51775",4212,7225,92,442,534,-3013,11971,35.1850304903517,60.3541892907861,-25.1691588004344
"2787","51790",5329,5129,109,419,528,200,10986,48.5071909703259,46.6866921536501,1.82049881667577
"2788","51800",23012,17206,214,1075,1289,5806,41507,55.4412508733467,41.4532488495916,13.988002023755
"2789","51810",76744,84389,1566,7208,8774,-7645,169907,45.1682390955052,49.6677594213305,-4.49952032582531
"2790","51820",3762,4798,74,335,409,-1036,8969,41.9444754153194,53.4953729512766,-11.5508975359572
"2791","51830",5199,1921,84,230,314,3278,7434,69.9354317998386,25.8407317729352,44.0947000269034
"2792","51840",5161,4786,99,400,499,375,10446,49.4064713766035,45.8165805092859,3.58989086731763
"2793","53001",1118,2740,18,156,174,-1622,4032,27.7281746031746,67.9563492063492,-40.2281746031746
"2794","53003",3118,5712,116,619,735,-2594,9565,32.598013591218,59.7177208572922,-27.1197072660742
"2795","53005",23160,42071,660,3976,4636,-18911,69867,33.1486968096526,60.2158386648919,-27.0671418552392
"2796","53007",8402,11556,223,733,956,-3154,20914,40.1740460935259,55.2548532083772,-15.0808071148513
"2797","53009",13733,13741,438,1095,1533,-8,29007,47.3437446133692,47.371324163133,-0.0275795497638498
"2798","53011",88507,88266,3060,9389,12449,241,189222,46.7741594529177,46.6467958271237,0.12736362579404
"2799","53013",482,1359,24,83,107,-877,1948,24.7433264887064,69.7638603696099,-45.0205338809035
"2800","53015",15296,20216,545,1695,2240,-4920,37752,40.5170586988769,53.5494808222081,-13.0324221233312
"2801","53017",3452,6875,96,445,541,-3423,10868,31.762973868237,63.2591093117409,-31.4961354435039
"2802","53019",960,1927,46,149,195,-967,3082,31.1486048020766,62.5243348475016,-31.375730045425
"2803","53021",5594,8242,110,620,730,-2648,14566,38.4045036386105,56.5838253466978,-18.1793217080873
"2804","53023",276,841,14,87,101,-565,1218,22.6600985221675,69.0476190476191,-46.3875205254516
"2805","53025",7400,17813,283,1318,1601,-10413,26814,27.5975236816588,66.4317147758634,-38.8341910942045
"2806","53027",10194,11818,438,1111,1549,-1624,23561,43.2664148380799,50.15916132592,-6.89274648784008
"2807","53029",20173,17634,748,2147,2895,2539,40702,49.562675052823,43.3246523512358,6.23802270158715
"2808","53031",11987,5716,646,683,1329,6271,19032,62.9833963850357,30.0336275746112,32.9497688104245
"2809","53033",638033,191806,14180,34865,49045,446227,878884,72.5958146922688,21.823812926393,50.7720017658758
"2810","53035",57049,43265,1895,7257,9152,13784,109466,52.1157254307273,39.5236877203881,12.5920377103393
"2811","53037",5452,7530,184,516,700,-2078,13682,39.8479754421868,55.0358134775618,-15.1878380353749
"2812","53039",3196,4436,127,293,420,-1240,8052,39.692001987084,55.0919026328862,-15.3999006458023
"2813","53041",5750,12503,201,716,917,-6753,19170,29.9947835159103,65.2217005738133,-35.226917057903
"2814","53043",1222,4056,49,243,292,-2834,5570,21.9389587073609,72.818671454219,-50.8797127468582
"2815","53045",11598,13256,512,1485,1997,-1658,26851,43.1939220140777,49.3687385944658,-6.17481658038806
"2816","53047",2630,4048,86,228,314,-1418,6992,37.6144164759725,57.8947368421053,-20.2803203661327
"2817","53049",3900,4444,140,319,459,-544,8803,44.3030784959673,50.4827899579689,-6.17971146200159
"2818","53051",1871,4227,95,300,395,-2356,6493,28.8156476205144,65.1008778684737,-36.2852302479593
