elec_date,county_name,entity_description,race_number,race_description,race_party,tot_race_prec,race_prec_reporting,cand_number,cand_name,cand_party,cand_absmail_votes,cand_early_votes,cand_elecday_votes,cand_tot_votes
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30223,SUPREME COURT - DOUGLAS L. COMBS,,13,13,2,NO,,96,319,2116,2531
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30224,COURT OF CRIMINAL APPEALS - CLANCY SMITH,,13,13,1,YES,,219,624,5512,6355
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30224,COURT OF CRIMINAL APPEALS - CLANCY SMITH,,13,13,2,NO,,98,327,2192,2617
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30225,COURT OF CRIMINAL APPEALS - ARLENE JOHNSON,,13,13,1,YES,,222,635,5525,6382
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30225,COURT OF CRIMINAL APPEALS - ARLENE JOHNSON,,13,13,2,NO,,98,314,2167,2579
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30226,COURT OF CRIMINAL APPEALS - DAVID B. LEWIS,,13,13,1,YES,,220,640,5570,6430
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30226,COURT OF CRIMINAL APPEALS - DAVID B. LEWIS,,13,13,2,NO,,97,316,2117,2530
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30227,COURT OF CIVIL APPEALS - P. THOMAS THORNBRUGH,,13,13,1,YES,,229,633,5542,6404
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30227,COURT OF CIVIL APPEALS - P. THOMAS THORNBRUGH,,13,13,2,NO,,87,315,2111,2513
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30228,"COURT OF CIVIL APPEALS - WILLIAM C. HETHERINGTON, JR.",,13,13,1,YES,,209,619,5436,6264
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30228,"COURT OF CIVIL APPEALS - WILLIAM C. HETHERINGTON, JR.",,13,13,2,NO,,108,330,2207,2645
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30229,COURT OF CIVIL APPEALS - KENNETH L. BUETTNER,,13,13,1,YES,,221,629,5485,6335
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30229,COURT OF CIVIL APPEALS - KENNETH L. BUETTNER,,13,13,2,NO,,96,320,2152,2568
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30230,COURT OF CIVIL APPEALS - ROBERT BOBBY BELL,,13,13,1,YES,,213,617,5456,6286
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30230,COURT OF CIVIL APPEALS - ROBERT BOBBY BELL,,13,13,2,NO,,99,329,2192,2620
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30231,"COURT OF CIVIL APPEALS - E. BAY MITCHELL, III",,13,13,1,YES,,219,625,5472,6316
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30231,"COURT OF CIVIL APPEALS - E. BAY MITCHELL, III",,13,13,2,NO,,97,326,2187,2610
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30232,STATE QUESTION NO. 758 LEGISLATIVE REFERENDUM NO. 358,,13,13,1,FOR THE PROPOSAL - YES,,265,788,6036,7089
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30232,STATE QUESTION NO. 758 LEGISLATIVE REFERENDUM NO. 358,,13,13,2,AGAINST THE PROPOSAL - NO,,89,229,2024,2342
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30233,STATE QUESTION NO. 759 LEGISLATIVE REFERENDUM NO. 359,,13,13,1,FOR THE PROPOSAL - YES,,217,699,5430,6346
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30233,STATE QUESTION NO. 759 LEGISLATIVE REFERENDUM NO. 359,,13,13,2,AGAINST THE PROPOSAL - NO,,132,311,2593,3036
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30234,STATE QUESTION NO. 762 LEGISLATIVE REFERENDUM NO. 360,,13,13,1,FOR THE PROPOSAL - YES,,207,498,4414,5119
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30234,STATE QUESTION NO. 762 LEGISLATIVE REFERENDUM NO. 360,,13,13,2,AGAINST THE PROPOSAL - NO,,139,513,3597,4249
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30235,STATE QUESTION NO. 764 LEGISLATIVE REFERENDUM NO. 361,,13,13,1,FOR THE PROPOSAL - YES,,188,693,5328,6209
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30235,STATE QUESTION NO. 764 LEGISLATIVE REFERENDUM NO. 361,,13,13,2,AGAINST THE PROPOSAL - NO,,155,301,2607,3063
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30236,STATE QUESTION NO. 765 LEGISLATIVE REFERENDUM NO. 362,,13,13,1,FOR THE PROPOSAL - YES,,199,694,5224,6117
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30236,STATE QUESTION NO. 765 LEGISLATIVE REFERENDUM NO. 362,,13,13,2,AGAINST THE PROPOSAL - NO,,144,313,2765,3222
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30237,STATE QUESTION NO. 766 LEGISLATIVE REFERENDUM NO. 363,,13,13,1,FOR THE PROPOSAL - YES,,250,749,5700,6699
11/06/2012,CUSTER,"FEDERAL, STATE AND COUNTY",30237,STATE QUESTION NO. 766 LEGISLATIVE REFERENDUM NO. 363,,13,13,2,AGAINST THE PROPOSAL - NO,,104,274,2384,2762
11/06/2012,CUSTER,CITY OF CLINTON,42001,FOR MAYOR  CITY OF CLINTON,,4,4,1,DAVE THORPE,,28,189,819,1036
11/06/2012,CUSTER,CITY OF CLINTON,42001,FOR MAYOR  CITY OF CLINTON,,4,4,2,SETH ADAMS,,40,309,1180,1529
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",10001,FOR PRESIDENT AND VICE PRESIDENT,,22,22,1,BARACK OBAMA,DEM,225,346,3625,4196
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",10001,FOR PRESIDENT AND VICE PRESIDENT,,22,22,2,MITT ROMNEY,REP,650,814,8616,10080
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",10005,FOR UNITED STATES REPRESENTATIVE DISTRICT 02,,22,22,1,ROB WALLACE,DEM,226,371,3892,4489
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",10005,FOR UNITED STATES REPRESENTATIVE DISTRICT 02,,22,22,2,MARKWAYNE MULLIN,REP,604,752,7753,9109
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",10005,FOR UNITED STATES REPRESENTATIVE DISTRICT 02,,22,22,3,MICHAEL G. FULKS,IND,42,30,495,567
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",10010,FOR STATE SENATOR DISTRICT 3,,11,11,1,JIM BYNUM,DEM,211,226,2890,3327
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",10010,FOR STATE SENATOR DISTRICT 3,,11,11,2,WAYNE SHAW,REP,346,406,4620,5372
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",10118,FOR STATE REPRESENTATIVE DISTRICT 86,,4,4,1,WILL FOURKILLER,DEM,76,49,1452,1577
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",10118,FOR STATE REPRESENTATIVE DISTRICT 86,,4,4,2,RUSSELL DON TURNER,REP,69,44,895,1008
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30220,SUPREME COURT - NOMA D. GURICH,,22,22,1,YES,,414,668,7220,8302
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30220,SUPREME COURT - NOMA D. GURICH,,22,22,2,NO,,271,330,3641,4242
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30221,SUPREME COURT - YVONNE KAUGER,,22,22,1,YES,,406,650,7075,8131
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30221,SUPREME COURT - YVONNE KAUGER,,22,22,2,NO,,275,343,3715,4333
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30222,SUPREME COURT - JAMES E. EDMONDSON,,22,22,1,YES,,411,659,7254,8324
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30222,SUPREME COURT - JAMES E. EDMONDSON,,22,22,2,NO,,275,343,3577,4195
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30223,SUPREME COURT - DOUGLAS L. COMBS,,22,22,1,YES,,401,646,7182,8229
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30223,SUPREME COURT - DOUGLAS L. COMBS,,22,22,2,NO,,276,343,3597,4216
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30224,COURT OF CRIMINAL APPEALS - CLANCY SMITH,,22,22,1,YES,,384,630,6961,7975
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30224,COURT OF CRIMINAL APPEALS - CLANCY SMITH,,22,22,2,NO,,285,359,3702,4346
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30225,COURT OF CRIMINAL APPEALS - ARLENE JOHNSON,,22,22,1,YES,,399,636,7054,8089
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30225,COURT OF CRIMINAL APPEALS - ARLENE JOHNSON,,22,22,2,NO,,272,350,3600,4222
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30226,COURT OF CRIMINAL APPEALS - DAVID B. LEWIS,,22,22,1,YES,,399,641,6936,7976
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30226,COURT OF CRIMINAL APPEALS - DAVID B. LEWIS,,22,22,2,NO,,271,342,3676,4289
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30227,COURT OF CIVIL APPEALS - P. THOMAS THORNBRUGH,,22,22,1,YES,,410,639,7001,8050
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30227,COURT OF CIVIL APPEALS - P. THOMAS THORNBRUGH,,22,22,2,NO,,263,338,3636,4237
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30228,"COURT OF CIVIL APPEALS - WILLIAM C. HETHERINGTON, JR.",,22,22,1,YES,,392,615,6840,7847
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30228,"COURT OF CIVIL APPEALS - WILLIAM C. HETHERINGTON, JR.",,22,22,2,NO,,275,362,3763,4400
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30229,COURT OF CIVIL APPEALS - KENNETH L. BUETTNER,,22,22,1,YES,,403,629,7048,8080
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30229,COURT OF CIVIL APPEALS - KENNETH L. BUETTNER,,22,22,2,NO,,269,347,3551,4167
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30230,COURT OF CIVIL APPEALS - ROBERT BOBBY BELL,,22,22,1,YES,,404,618,6997,8019
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30230,COURT OF CIVIL APPEALS - ROBERT BOBBY BELL,,22,22,2,NO,,266,359,3600,4225
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30231,"COURT OF CIVIL APPEALS - E. BAY MITCHELL, III",,22,22,1,YES,,405,605,6891,7901
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30231,"COURT OF CIVIL APPEALS - E. BAY MITCHELL, III",,22,22,2,NO,,261,340,3505,4106
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30232,STATE QUESTION NO. 758 LEGISLATIVE REFERENDUM NO. 358,,22,22,1,FOR THE PROPOSAL - YES,,589,777,7918,9284
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30232,STATE QUESTION NO. 758 LEGISLATIVE REFERENDUM NO. 358,,22,22,2,AGAINST THE PROPOSAL - NO,,225,314,3588,4127
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30233,STATE QUESTION NO. 759 LEGISLATIVE REFERENDUM NO. 359,,22,22,1,FOR THE PROPOSAL - YES,,499,607,6862,7968
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30233,STATE QUESTION NO. 759 LEGISLATIVE REFERENDUM NO. 359,,22,22,2,AGAINST THE PROPOSAL - NO,,309,464,4516,5289
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30234,STATE QUESTION NO. 762 LEGISLATIVE REFERENDUM NO. 360,,22,22,1,FOR THE PROPOSAL - YES,,500,651,6801,7952
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30234,STATE QUESTION NO. 762 LEGISLATIVE REFERENDUM NO. 360,,22,22,2,AGAINST THE PROPOSAL - NO,,308,427,4615,5350
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30235,STATE QUESTION NO. 764 LEGISLATIVE REFERENDUM NO. 361,,22,22,1,FOR THE PROPOSAL - YES,,400,545,5719,6664
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30235,STATE QUESTION NO. 764 LEGISLATIVE REFERENDUM NO. 361,,22,22,2,AGAINST THE PROPOSAL - NO,,399,528,5561,6488
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30236,STATE QUESTION NO. 765 LEGISLATIVE REFERENDUM NO. 362,,22,22,1,FOR THE PROPOSAL - YES,,486,645,6758,7889
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30236,STATE QUESTION NO. 765 LEGISLATIVE REFERENDUM NO. 362,,22,22,2,AGAINST THE PROPOSAL - NO,,315,424,4596,5335
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30237,STATE QUESTION NO. 766 LEGISLATIVE REFERENDUM NO. 363,,22,22,1,FOR THE PROPOSAL - YES,,518,679,7355,8552
11/06/2012,DELAWARE,"FEDERAL, STATE AND COUNTY",30237,STATE QUESTION NO. 766 LEGISLATIVE REFERENDUM NO. 363,,22,22,2,AGAINST THE PROPOSAL - NO,,290,407,4176,4873
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",10001,FOR PRESIDENT AND VICE PRESIDENT,,10,10,1,BARACK OBAMA,DEM,16,12,273,301
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",10001,FOR PRESIDENT AND VICE PRESIDENT,,10,10,2,MITT ROMNEY,REP,105,137,1550,1792
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",10006,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,10,10,1,TIMOTHY RAY MURRAY,DEM,7,9,160,176
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",10006,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,10,10,2,FRANK D. LUCAS,REP,111,134,1574,1819
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",10006,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,10,10,3,WILLIAM M. SANDERS,IND,3,7,83,93
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",10022,FOR STATE SENATOR DISTRICT 27,,10,10,1,A. BRYCE MARLATT,REP,88,127,1420,1635
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",10022,FOR STATE SENATOR DISTRICT 27,,10,10,2,TOMMY W. NICHOLSON,IND,28,22,329,379
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",20222,FOR COUNTY SHERIFF,,10,10,1,TOM J. WILCOX,DEM,18,8,241,267
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",20222,FOR COUNTY SHERIFF,,10,10,2,L. CLAY SANDER,REP,103,142,1562,1807
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30220,SUPREME COURT - NOMA D. GURICH,,10,10,1,YES,,45,104,1050,1199
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30220,SUPREME COURT - NOMA D. GURICH,,10,10,2,NO,,56,38,611,705
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30221,SUPREME COURT - YVONNE KAUGER,,10,10,1,YES,,46,100,1041,1187
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30221,SUPREME COURT - YVONNE KAUGER,,10,10,2,NO,,54,42,616,712
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30222,SUPREME COURT - JAMES E. EDMONDSON,,10,10,1,YES,,50,104,1080,1234
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30222,SUPREME COURT - JAMES E. EDMONDSON,,10,10,2,NO,,50,38,568,656
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30223,SUPREME COURT - DOUGLAS L. COMBS,,10,10,1,YES,,45,107,1071,1223
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30223,SUPREME COURT - DOUGLAS L. COMBS,,10,10,2,NO,,55,35,579,669
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30224,COURT OF CRIMINAL APPEALS - CLANCY SMITH,,10,10,1,YES,,49,104,1055,1208
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30224,COURT OF CRIMINAL APPEALS - CLANCY SMITH,,10,10,2,NO,,52,34,588,674
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30225,COURT OF CRIMINAL APPEALS - ARLENE JOHNSON,,10,10,1,YES,,52,98,1055,1205
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30225,COURT OF CRIMINAL APPEALS - ARLENE JOHNSON,,10,10,2,NO,,48,41,595,684
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30226,COURT OF CRIMINAL APPEALS - DAVID B. LEWIS,,10,10,1,YES,,48,99,1064,1211
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30226,COURT OF CRIMINAL APPEALS - DAVID B. LEWIS,,10,10,2,NO,,52,40,576,668
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30227,COURT OF CIVIL APPEALS - P. THOMAS THORNBRUGH,,10,10,1,YES,,48,99,1046,1193
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30227,COURT OF CIVIL APPEALS - P. THOMAS THORNBRUGH,,10,10,2,NO,,53,40,589,682
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30228,"COURT OF CIVIL APPEALS - WILLIAM C. HETHERINGTON, JR.",,10,10,1,YES,,44,98,1011,1153
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30228,"COURT OF CIVIL APPEALS - WILLIAM C. HETHERINGTON, JR.",,10,10,2,NO,,57,42,610,709
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30229,COURT OF CIVIL APPEALS - KENNETH L. BUETTNER,,10,10,1,YES,,48,93,1047,1188
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30229,COURT OF CIVIL APPEALS - KENNETH L. BUETTNER,,10,10,2,NO,,51,45,576,672
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30230,COURT OF CIVIL APPEALS - ROBERT BOBBY BELL,,10,10,1,YES,,47,96,1031,1174
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30230,COURT OF CIVIL APPEALS - ROBERT BOBBY BELL,,10,10,2,NO,,54,43,596,693
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30231,"COURT OF CIVIL APPEALS - E. BAY MITCHELL, III",,10,10,1,YES,,49,94,1033,1176
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30231,"COURT OF CIVIL APPEALS - E. BAY MITCHELL, III",,10,10,2,NO,,52,45,598,695
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30232,STATE QUESTION NO. 758 LEGISLATIVE REFERENDUM NO. 358,,10,10,1,FOR THE PROPOSAL - YES,,76,112,1203,1391
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30232,STATE QUESTION NO. 758 LEGISLATIVE REFERENDUM NO. 358,,10,10,2,AGAINST THE PROPOSAL - NO,,32,34,549,615
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30233,STATE QUESTION NO. 759 LEGISLATIVE REFERENDUM NO. 359,,10,10,1,FOR THE PROPOSAL - YES,,70,104,1123,1297
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30233,STATE QUESTION NO. 759 LEGISLATIVE REFERENDUM NO. 359,,10,10,2,AGAINST THE PROPOSAL - NO,,38,42,603,683
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30234,STATE QUESTION NO. 762 LEGISLATIVE REFERENDUM NO. 360,,10,10,1,FOR THE PROPOSAL - YES,,56,63,804,923
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30234,STATE QUESTION NO. 762 LEGISLATIVE REFERENDUM NO. 360,,10,10,2,AGAINST THE PROPOSAL - NO,,55,83,927,1065
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30235,STATE QUESTION NO. 764 LEGISLATIVE REFERENDUM NO. 361,,10,10,1,FOR THE PROPOSAL - YES,,49,89,994,1132
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30235,STATE QUESTION NO. 764 LEGISLATIVE REFERENDUM NO. 361,,10,10,2,AGAINST THE PROPOSAL - NO,,60,57,725,842
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30236,STATE QUESTION NO. 765 LEGISLATIVE REFERENDUM NO. 362,,10,10,1,FOR THE PROPOSAL - YES,,66,102,1090,1258
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30236,STATE QUESTION NO. 765 LEGISLATIVE REFERENDUM NO. 362,,10,10,2,AGAINST THE PROPOSAL - NO,,42,44,641,727
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30237,STATE QUESTION NO. 766 LEGISLATIVE REFERENDUM NO. 363,,10,10,1,FOR THE PROPOSAL - YES,,83,90,1051,1224
11/06/2012,DEWEY,"FEDERAL, STATE AND COUNTY",30237,STATE QUESTION NO. 766 LEGISLATIVE REFERENDUM NO. 363,,10,10,2,AGAINST THE PROPOSAL - NO,,26,56,710,792
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",10001,FOR PRESIDENT AND VICE PRESIDENT,,7,7,1,BARACK OBAMA,DEM,14,24,188,226
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",10001,FOR PRESIDENT AND VICE PRESIDENT,,7,7,2,MITT ROMNEY,REP,66,184,1325,1575
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",10006,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,7,7,1,TIMOTHY RAY MURRAY,DEM,12,21,115,148
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",10006,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,7,7,2,FRANK D. LUCAS,REP,65,179,1338,1582
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",10006,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,7,7,3,WILLIAM M. SANDERS,IND,3,11,64,78
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",10022,FOR STATE SENATOR DISTRICT 27,,7,7,1,A. BRYCE MARLATT,REP,66,185,1267,1518
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",10022,FOR STATE SENATOR DISTRICT 27,,7,7,2,TOMMY W. NICHOLSON,IND,13,22,218,253
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",20232,FOR COUNTY SHERIFF,,7,7,1,DeWAYNE MILLER,REP,67,166,1241,1474
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",20232,FOR COUNTY SHERIFF,,7,7,2,JESS BREWER,IND,12,42,265,319
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",30220,SUPREME COURT - NOMA D. GURICH,,7,7,1,YES,,41,113,938,1092
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",30220,SUPREME COURT - NOMA D. GURICH,,7,7,2,NO,,20,73,477,570
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",30221,SUPREME COURT - YVONNE KAUGER,,7,7,1,YES,,40,110,913,1063
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",30221,SUPREME COURT - YVONNE KAUGER,,7,7,2,NO,,21,73,495,589
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",30222,SUPREME COURT - JAMES E. EDMONDSON,,7,7,1,YES,,41,112,949,1102
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",30222,SUPREME COURT - JAMES E. EDMONDSON,,7,7,2,NO,,20,70,459,549
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",30223,SUPREME COURT - DOUGLAS L. COMBS,,7,7,1,YES,,38,116,932,1086
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",30223,SUPREME COURT - DOUGLAS L. COMBS,,7,7,2,NO,,20,68,474,562
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",30224,COURT OF CRIMINAL APPEALS - CLANCY SMITH,,7,7,1,YES,,40,113,912,1065
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",30224,COURT OF CRIMINAL APPEALS - CLANCY SMITH,,7,7,2,NO,,19,67,485,571
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",30225,COURT OF CRIMINAL APPEALS - ARLENE JOHNSON,,7,7,1,YES,,42,112,927,1081
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",30225,COURT OF CRIMINAL APPEALS - ARLENE JOHNSON,,7,7,2,NO,,18,69,471,558
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",30226,COURT OF CRIMINAL APPEALS - DAVID B. LEWIS,,7,7,1,YES,,38,108,927,1073
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",30226,COURT OF CRIMINAL APPEALS - DAVID B. LEWIS,,7,7,2,NO,,20,69,465,554
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",30227,COURT OF CIVIL APPEALS - P. THOMAS THORNBRUGH,,7,7,1,YES,,37,109,903,1049
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",30227,COURT OF CIVIL APPEALS - P. THOMAS THORNBRUGH,,7,7,2,NO,,22,70,482,574
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",30228,"COURT OF CIVIL APPEALS - WILLIAM C. HETHERINGTON, JR.",,7,7,1,YES,,41,105,896,1042
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",30228,"COURT OF CIVIL APPEALS - WILLIAM C. HETHERINGTON, JR.",,7,7,2,NO,,19,74,485,578
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",30229,COURT OF CIVIL APPEALS - KENNETH L. BUETTNER,,7,7,1,YES,,42,103,899,1044
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",30229,COURT OF CIVIL APPEALS - KENNETH L. BUETTNER,,7,7,2,NO,,18,76,484,578
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",30230,COURT OF CIVIL APPEALS - ROBERT BOBBY BELL,,7,7,1,YES,,40,110,890,1040
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",30230,COURT OF CIVIL APPEALS - ROBERT BOBBY BELL,,7,7,2,NO,,19,69,493,581
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",30231,"COURT OF CIVIL APPEALS - E. BAY MITCHELL, III",,7,7,1,YES,,40,109,911,1060
11/06/2012,ELLIS,"FEDERAL, STATE AND COUNTY",30231,"COURT OF CIVIL APPEALS - E. BAY MITCHELL, III",,7,7,2,NO,,20,71,476,567
