ElectionId,Date,Description,Type,OfficialResults,CountyName,Name,PartyCode,PartyName,TicketCode,OfficeCode,OfficeDescription,District,DistrictName,Division,DivisionName,Votes,TotalVotes,Percentage
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,BARRY BLEDSOE,R,Republican,T,LA,House of Delegates,50,50th Delegate District,0,,8519,51881,16.42%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,BILL ANDERSON,R,Republican,T,LA,House of Delegates,8,8th Delegate District,0,,4796,7172,66.87%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,BILL HAMILTON,R,Republican,T,LA,House of Delegates,45,45th Delegate District,0,,5608,5608,100%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,BILL HARTMAN,D,Democrat,T,LA,House of Delegates,43,43rd Delegate District,0,,7218,21107,34.20%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,BILL MOREFIELD,D,Democrat,T,LA,House of Delegates,27,27th Delegate District,0,,5466,49403,11.06%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,BILLY J. CHAFFIN II,D,Democrat,T,LA,House of Delegates,18,18th Delegate District,0,,0,0,0%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,BILLY SMERKA JR.,D,Democrat,T,LA,House of Delegates,51,51st Delegate District,0,,10935,124695,8.77%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,BOB ASHLEY,R,Republican,T,LA,House of Delegates,11,11th Delegate District,0,,4681,5768,81.15%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,BOB BUCHANAN,I,Independent,T,LA,House of Delegates,8,8th Delegate District,0,,624,7172,8.70%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,BONNIE BROWN,D,Democrat,T,LA,House of Delegates,35,35th Delegate District,0,,11024,93471,11.79%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,BRADY R. PAXTON,D,Democrat,T,LA,House of Delegates,13,13th Delegate District,0,,6614,23816,27.77%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,BRENT BOGGS,D,Democrat,T,LA,House of Delegates,34,34th Delegate District,0,,1671,1671,100%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,BRIAN "SCOTTY" SCOTT,R,Republican,T,LA,House of Delegates,13,13th Delegate District,0,,5981,23816,25.11%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,CARL THOMPSON,R,Republican,T,LA,House of Delegates,1,1st Delegate District,0,,5085,24762,20.54%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,CAROL MILLER,R,Republican,T,LA,House of Delegates,16,16th Delegate District,0,,632,2586,24.44%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,CHARLENE MARSHALL,D,Democrat,T,LA,House of Delegates,51,51st Delegate District,0,,14910,124695,11.96%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,CHARLIE DELAUDER,D,Democrat,T,LA,House of Delegates,6,6th Delegate District,0,,1917,5912,32.43%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,CHRISTOPHER "CHRIS" MORRIS,D,Democrat,T,LA,House of Delegates,35,35th Delegate District,0,,9728,93471,10.41%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,CINDY FRICH,R,Republican,T,LA,House of Delegates,51,51st Delegate District,0,,14539,124695,11.66%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,CLIF MOORE,D,Democrat,T,LA,House of Delegates,26,26th Delegate District,0,,3807,3807,100%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,CLINT CASTO,D,Democrat,T,LA,House of Delegates,39,39th Delegate District,0,,2230,6379,34.96%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,CLYDE D. MCKNIGHT JR.,D,Democrat,T,LA,House of Delegates,31,31st Delegate District,0,,3005,6171,48.70%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,DALE STEPHENS,D,Democrat,T,LA,House of Delegates,17,17th Delegate District,0,,1205,3627,33.22%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,DAN POLING,D,Democrat,T,LA,House of Delegates,10,10th Delegate District,0,,11720,47421,24.71%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,DANA L. LYNCH,D,Democrat,T,LA,House of Delegates,44,44th Delegate District,0,,1450,2833,51.18%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,DANNY HAMRICK,R,Republican,T,LA,House of Delegates,48,48th Delegate District,0,,11810,87536,13.49%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,DANNY WELLS,D,Democrat,T,LA,House of Delegates,36,36th Delegate District,0,,9137,47051,19.42%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,DARYL E. COWLES,R,Republican,T,LA,House of Delegates,58,58th Delegate District,0,,5690,5690,100%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,DAVE PERRY,D,Democrat,T,LA,House of Delegates,32,32nd Delegate District,0,,10055,33596,29.93%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,DAVE PETHTEL,D,Democrat,T,LA,House of Delegates,5,5th Delegate District,0,,4560,5645,80.78%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,DAVID A.  EVANS,R,Republican,T,LA,House of Delegates,4,4th Delegate District,0,,6814,21921,31.08%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,DAVID A. WALKER,D,Democrat,T,LA,House of Delegates,33,33rd Delegate District,0,,4508,4508,100%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,DAVID SIDIROPOLIS,D,Democrat,T,LA,House of Delegates,4,4th Delegate District,0,,6523,21921,29.76%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,DENISE L. CAMPBELL,D,Democrat,T,LA,House of Delegates,43,43rd Delegate District,0,,8695,21107,41.19%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,DENZIL "BUDDY" MALONE,D,Democrat,T,LA,House of Delegates,8,8th Delegate District,0,,1752,7172,24.43%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,DENZIL W. SLOAN,C,Constitution,T,LA,House of Delegates,5,5th Delegate District,0,,330,5645,5.85%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,DERRICK WESTLY SHAFFER,M,Mountain,T,LA,House of Delegates,37,37th Delegate District,0,,643,5180,12.41%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,DIANA BARTLEY,R,Republican,T,LA,House of Delegates,48,48th Delegate District,0,,9459,87536,10.81%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,DON PERDUE,D,Democrat,T,LA,House of Delegates,19,19th Delegate District,0,,6806,18749,36.30%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,DONN MARSHALL,D,Democrat,T,LA,House of Delegates,63,63rd Delegate District,0,,2847,5768,49.36%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,DONNA AUVIL,R,Republican,T,LA,House of Delegates,43,43rd Delegate District,0,,5194,21107,24.61%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,DOUG REYNOLDS,D,Democrat,T,LA,House of Delegates,17,17th Delegate District,0,,1295,3627,35.70%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,DOUG SKAFF JR.,D,Democrat,T,LA,House of Delegates,35,35th Delegate District,0,,14789,93471,15.82%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,ED "BUDDY" RANDOLPH,R,Republican,T,LA,House of Delegates,48,48th Delegate District,0,,7917,87536,9.04%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,ELLIOT SIMON,R,Republican,T,LA,House of Delegates,67,67th Delegate District,0,,3388,7475,45.32%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,ERIC L. HOUSEHOLDER,R,Republican,T,LA,House of Delegates,64,64th Delegate District,0,,4871,4871,100%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,ERIC NELSON,R,Republican,T,LA,House of Delegates,35,35th Delegate District,0,,13313,93471,14.24%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,ERIKKA STORCH,R,Republican,T,LA,House of Delegates,3,3rd Delegate District,0,,10499,27833,37.72%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,FRED JOSEPH,R,Republican,T,LA,House of Delegates,35,35th Delegate District,0,,8583,93471,9.18%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,FREDERICK GILLESPIE,R,Republican,T,LA,House of Delegates,10,10th Delegate District,0,,10171,47421,21.45%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,GARY L. JOHNGRASS,R,Republican,T,LA,House of Delegates,22,22nd Delegate District,0,,3373,18055,18.68%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,GEORGE "BOOGIE" AMBLER,R,Republican,T,LA,House of Delegates,42,42nd Delegate District,0,,5515,23832,23.14%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,GLENN SINGER,D,Democrat,T,LA,House of Delegates,42,42nd Delegate District,0,,5158,23832,21.64%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,GREG BALL,D,Democrat,T,LA,House of Delegates,27,27th Delegate District,0,,5986,49403,12.12%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,HARRY KEITH WHITE,D,Democrat,T,LA,House of Delegates,21,21st Delegate District,0,,3798,5230,72.62%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,HARRY V. BERTRAM,TP,American Third Position,T,LA,House of Delegates,51,51st Delegate District,0,,1099,124695,0.88%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,HELEN MARTIN,D,Democrat,T,LA,House of Delegates,13,13th Delegate District,0,,5103,23816,21.43%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,ISAAC SPONAUGLE,D,Democrat,T,LA,House of Delegates,55,55th Delegate District,0,,4301,7314,58.81%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JASON BARRETT,D,Democrat,T,LA,House of Delegates,61,61st Delegate District,0,,3258,6191,52.62%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JAY REDMOND,R,Republican,T,LA,House of Delegates,51,51st Delegate District,0,,9818,124695,7.87%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JEFF ELDRIDGE,D,Democrat,T,LA,House of Delegates,22,22nd Delegate District,0,,4614,18055,25.56%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JEFF TANSILL,R,Republican,T,LA,House of Delegates,49,49th Delegate District,0,,472,1124,41.99%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JEFFRY A. PRITT,D,Democrat,T,LA,House of Delegates,28,28th Delegate District,0,,4732,24489,19.32%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JILL UPSON,R,Republican,T,LA,House of Delegates,65,65th Delegate District,0,,3256,6794,47.92%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JIM BUTLER,R,Republican,T,LA,House of Delegates,14,14th Delegate District,0,,3354,6167,54.39%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JIM MARION,D,Democrat,T,LA,House of Delegates,9,9th Delegate District,0,,2331,6805,34.25%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JIM MORGAN,D,Democrat,T,LA,House of Delegates,16,16th Delegate District,0,,576,2586,22.27%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JIMMIE WOOD JR.,D,Democrat,T,LA,House of Delegates,14,14th Delegate District,0,,2813,6167,45.61%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JO BOGGESS PHILLIPS,D,Democrat,T,LA,House of Delegates,12,12th Delegate District,0,,3110,6865,45.30%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JOE ELLINGTON,R,Republican,T,LA,House of Delegates,27,27th Delegate District,0,,9913,49403,20.07%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JOE MORELAND JR.,D,Democrat,T,LA,House of Delegates,57,57th Delegate District,0,,1434,4795,29.91%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JOHN B. MCCUSKEY,R,Republican,T,LA,House of Delegates,35,35th Delegate District,0,,11259,93471,12.05%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JOHN D. O'NEAL IV,R,Republican,T,LA,House of Delegates,28,28th Delegate District,0,,8119,24489,33.15%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JOHN H. SHOTT,R,Republican,T,LA,House of Delegates,27,27th Delegate District,0,,10973,49403,22.21%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JOHN N. ELLEM,R,Republican,T,LA,House of Delegates,10,10th Delegate District,0,,12698,47421,26.78%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JOHN OVERINGTON,R,Republican,T,LA,House of Delegates,62,62nd Delegate District,0,,5010,5010,100%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JOHN P. WOODS,R,Republican,T,LA,House of Delegates,51,51st Delegate District,0,,10309,124695,8.27%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JOHN PINO,D,Democrat,T,LA,House of Delegates,32,32nd Delegate District,0,,9964,33596,29.66%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JOHN R. "RICK" BARTLETT,C,Constitution,T,LA,House of Delegates,52,52nd Delegate District,0,,758,3676,20.62%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JOHN R. ROSE SR.,R,Republican,T,LA,House of Delegates,47,47th Delegate District,0,,2973,6569,45.26%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JOHN REESE MAXEY,D,Democrat,T,LA,House of Delegates,66,66th Delegate District,0,,2837,7006,40.49%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JORDAN C. HILL,R,Republican,T,LA,House of Delegates,41,41st Delegate District,0,,3026,6372,47.49%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JOSH STOWERS,D,Democrat,T,LA,House of Delegates,22,22nd Delegate District,0,,5499,18055,30.46%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JOYCE W. HOLLAND,R,Republican,T,LA,House of Delegates,17,17th Delegate District,0,,536,3627,14.78%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JUSTIN BULL,R,Republican,T,LA,House of Delegates,1,1st Delegate District,0,,3617,24762,14.61%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JUSTIN J. MARCUM,D,Democrat,T,LA,House of Delegates,20,20th Delegate District,0,,4000,5841,68.48%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,JUSTIN JOHNSON,M,Mountain,T,LA,House of Delegates,12,12th Delegate District,0,,342,6865,4.98%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,KAREN "LYNNE" ARVON,R,Republican,T,LA,House of Delegates,31,31st Delegate District,0,,3166,6171,51.30%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,KELLI SOBONYA,R,Republican,T,LA,House of Delegates,18,18th Delegate District,0,,0,0,0%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,KEVIN J. CRAIG,D,Democrat,T,LA,House of Delegates,16,16th Delegate District,0,,612,2586,23.67%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,KEVIN SCOTT POE,R,Republican,T,LA,House of Delegates,51,51st Delegate District,0,,11430,124695,9.17%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,LARRY A. WILLIAMS,D,Democrat,T,LA,House of Delegates,52,52nd Delegate District,0,,2918,3676,79.38%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,LARRY D. KUMP,R,Republican,T,LA,House of Delegates,59,59th Delegate District,0,,6014,6014,100%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,LARRY TIGHE,R,Republican,T,LA,House of Delegates,3,3rd Delegate District,0,,3080,27833,11.07%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,LARRY W. FAIRCLOTH,R,Republican,T,LA,House of Delegates,60,60th Delegate District,0,,5439,5439,100%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,LINDA GOODE PHILLIPS,D,Democrat,T,LA,House of Delegates,25,25th Delegate District,0,,4815,4815,100%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,LINDA LONGSTRETH,D,Democrat,T,LA,House of Delegates,50,50th Delegate District,0,,12032,51881,23.19%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,LINDA SUMNER,R,Republican,T,LA,House of Delegates,30,30th Delegate District,0,,3591,7236,49.63%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,LYNETTE KENNEDY MCQUAIN,R,Republican,T,LA,House of Delegates,50,50th Delegate District,0,,6600,51881,12.72%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,LYNN DAVIS,R,Republican,T,LA,House of Delegates,2,2nd Delegate District,0,,3146,6552,48.02%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,LYNWOOD "WOODY" IRELAND,R,Republican,T,LA,House of Delegates,7,7th Delegate District,0,,5294,5294,100%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,MARGARET ANNE STAGGERS,D,Democrat,T,LA,House of Delegates,32,32nd Delegate District,0,,10452,33596,31.11%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,MARK HUNT,D,Democrat,T,LA,House of Delegates,36,36th Delegate District,0,,9250,47051,19.66%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,MARK MYERS,M,Mountain,T,LA,House of Delegates,11,11th Delegate District,0,,1087,5768,18.85%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,MARTY GEARHEART,R,Republican,T,LA,House of Delegates,27,27th Delegate District,0,,9308,49403,18.84%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,MARY M. POLING,D,Democrat,T,LA,House of Delegates,47,47th Delegate District,0,,3596,6569,54.74%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,MESHEA L. POORE,D,Democrat,T,LA,House of Delegates,37,37th Delegate District,0,,4537,5180,87.59%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,MICHAEL "MIKE" FOLK,R,Republican,T,LA,House of Delegates,63,63rd Delegate District,0,,2921,5768,50.64%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,MICHAEL ANKROM,R,Republican,T,LA,House of Delegates,17,17th Delegate District,0,,591,3627,16.29%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,MICHEL G. MOFFATT,R,Republican,T,LA,House of Delegates,22,22nd Delegate District,0,,4569,18055,25.31%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,MIKE BAISDEN,R,Republican,T,LA,House of Delegates,20,20th Delegate District,0,,1841,5841,31.52%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,MIKE CAPUTO,D,Democrat,T,LA,House of Delegates,50,50th Delegate District,0,,13063,51881,25.18%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,MIKE DAVIS,R,Republican,T,LA,House of Delegates,16,16th Delegate District,0,,381,2586,14.73%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,MIKE FERRO,D,Democrat,T,LA,House of Delegates,4,4th Delegate District,0,,8584,21921,39.16%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,MIKE MANYPENNY,D,Democrat,T,LA,House of Delegates,49,49th Delegate District,0,,652,1124,58.01%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,NANCY GUTHRIE,D,Democrat,T,LA,House of Delegates,36,36th Delegate District,0,,8711,47051,18.51%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,NANCY JAMISON,D,Democrat,T,LA,House of Delegates,51,51st Delegate District,0,,10983,124695,8.81%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,PATRICK LANE,R,Republican,T,LA,House of Delegates,38,38th Delegate District,0,,5048,7856,64.26%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,PAUL ESPINOSA,R,Republican,T,LA,House of Delegates,66,66th Delegate District,0,,4169,7006,59.51%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,PEGGY DONALDSON SMITH,D,Democrat,T,LA,House of Delegates,46,46th Delegate District,0,,5625,5625,100%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,PHILLIP W. DISERIO,D,Democrat,T,LA,House of Delegates,2,2nd Delegate District,0,,3406,6552,51.98%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,RANDY E. SMITH,R,Republican,T,LA,House of Delegates,53,53rd Delegate District,0,,4036,7014,57.54%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,RANDY SWARTZMILLER,D,Democrat,T,LA,House of Delegates,1,1st Delegate District,0,,8987,24762,36.29%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,RANDY TOMBLIN,R,Republican,T,LA,House of Delegates,19,19th Delegate District,0,,4318,18749,23.03%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,RAY CANTERBURY,R,Republican,T,LA,House of Delegates,42,42nd Delegate District,0,,7773,23832,32.62%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,RAYMOND V. DAVIS III,M,Mountain,T,LA,House of Delegates,5,5th Delegate District,0,,755,5645,13.37%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,RICHARD J. IAQUINTA,D,Democrat,T,LA,House of Delegates,48,48th Delegate District,0,,12403,87536,14.17%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,RICK THOMPSON,D,Democrat,T,LA,House of Delegates,19,19th Delegate District,0,,7625,18749,40.67%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,RICKY MOYE,D,Democrat,T,LA,House of Delegates,29,29th Delegate District,0,,3995,6868,58.17%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,ROBERT KARNES,R,Republican,T,LA,House of Delegates,44,44th Delegate District,0,,1383,2833,48.82%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,ROBIN HOLSTEIN,R,Republican,T,LA,House of Delegates,36,36th Delegate District,0,,7699,47051,16.36%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,ROGER STACY,R,Republican,T,LA,House of Delegates,21,21st Delegate District,0,,1432,5230,27.38%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,RON FRAGALE,D,Democrat,T,LA,House of Delegates,48,48th Delegate District,0,,11661,87536,13.32%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,RON HEDRICK,R,Republican,T,LA,House of Delegates,29,29th Delegate District,0,,2873,6868,41.83%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,RON WALTERS,R,Republican,T,LA,House of Delegates,39,39th Delegate District,0,,4149,6379,65.04%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,RONNIE D. JONES,D,Democrat,T,LA,House of Delegates,1,1st Delegate District,0,,7073,24762,28.56%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,ROY G. COOPER,R,Republican,T,LA,House of Delegates,28,28th Delegate District,0,,7090,24489,28.95%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,RUPERT "RUPIE" PHILLIPS JR.,D,Democrat,T,LA,House of Delegates,24,24th Delegate District,0,,5959,12629,47.19%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,RUTH ROWAN,R,Republican,T,LA,House of Delegates,57,57th Delegate District,0,,3361,4795,70.09%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,RYAN FERNS,D,Democrat,T,LA,House of Delegates,3,3rd Delegate District,0,,7271,27833,26.12%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,RYAN J. FLANIGAN,D,Democrat,T,LA,House of Delegates,27,27th Delegate District,0,,7757,49403,15.70%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,SAMUEL J. "SAM" CANN,D,Democrat,T,LA,House of Delegates,48,48th Delegate District,0,,12060,87536,13.78%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,SCOTT CADLE,R,Republican,T,LA,House of Delegates,13,13th Delegate District,0,,6118,23816,25.69%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,SEAN HORNBUCKLE,D,Democrat,T,LA,House of Delegates,16,16th Delegate District,0,,385,2586,14.89%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,SHAWN LUCAS FLUHARTY,D,Democrat,T,LA,House of Delegates,3,3rd Delegate District,0,,6983,27833,25.09%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,STAN SHAVER,D,Democrat,T,LA,House of Delegates,53,53rd Delegate District,0,,2978,7014,42.46%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,STEPHEN G. SMITH,R,Republican,T,LA,House of Delegates,55,55th Delegate District,0,,3013,7314,41.19%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,STEPHEN SKINNER,D,Democrat,T,LA,House of Delegates,67,67th Delegate District,0,,4087,7475,54.68%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,STEVE HUNTER,D,Democrat,T,LA,House of Delegates,42,42nd Delegate District,0,,5386,23832,22.60%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,STEVE SWEENEY,R,Republican,T,LA,House of Delegates,36,36th Delegate District,0,,5992,47051,12.74%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,STEVE WESTFALL,R,Republican,T,LA,House of Delegates,12,12th Delegate District,0,,3413,6865,49.72%
13,11/5/2012 12:00:00 AM,General Election - November 6 2012,Statewide,No,,STEVIE THAXTON,R,Republican,T,LA,House of Delegates,36,36th Delegate District,0,,6262,47051,13.31%
